route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
130274,BRAVO:ARR,238,Grave - Boxmeer,,3,,,
130275,BRAVO:ARR,239,Oisterwijk via Cromvoirt - 's-Hertogenbosch,,3,,,
130276,BRAVO:ARR,242,Hilvarenbeek via Diessen - Middelbeers,,3,,,
130277,BRAVO:ARR,250,Bokhoven - 's-Hertogenbosch CS,,3,,,
130278,BRAVO:ARR,251,Rosmalen - Uden,,3,,,
130279,BRAVO:ARR,253,Boerdonk - Veghel,,3,,,
130280,BRAVO:ARR,254,Schaijk - Uden,,3,,,
130281,BRAVO:ARR,255,Boxmeer - Venray,,3,,,
130282,BRAVO:ARR,256,Veghel - Venhorst,,3,,,
130283,BRAVO:ARR,262,Maren Kessel - Oss,,3,,,
130284,BRAVO:ARR,289,Hilvarenbeek via Moergestel - Oisterwijk,,3,,,
130285,BRAVO:ARR,292,Sint Anthonis - Boxmeer,,3,,,
130286,BRAVO:ARR,293,Hilvarenbeek via Diessen - Bladel,,3,,,
130287,BRAVO:ARR,294,Oss - Ravenstein,,3,,,
130288,BRAVO:ARR,295,Hilvarenbeek - Goirle,,3,,,
130289,BRAVO:ARR,296,Oss - Megen,,3,,,
130290,BRAVO:ARR,299,Oirschot - Sint Michielsgestel,,3,,,
130291,BRAVO:ARR,300,Tilburg via Waalwijk - 's-Hertogenbosch,,3,,,
130292,BRAVO:ARR,301,Tilburg via Waalwijk - 's-Hertogenbosch,,3,,,
130293,BRAVO:ARR,305,Oss via Uden - Eindhoven,,3,0080ff,000000,
130294,BRAVO:ARR,306,Uden - 's-Hertogenbosch,,3,004080,ffffff,
130295,BRAVO:ARR,601,Centraal Station - Stappegoor,,3,,,
130296,BRAVO:ARR,602,Waalwijk - Tilburg Stappegoor,,3,,,
130297,BRAVO:ARR,605,Uden - Eindhoven,,3,,,
130298,BRAVO:ARR,637,Baarle-Nassau - Tilburg,,3,0000ff,ffffff,
130299,BRAVO:ARR,638,Grave - Cuijk,,3,,,
130300,BRAVO:ARR,639,Udenhout - 's-Hertogenbosch,,3,,,
130301,BRAVO:ARR,643,Boxtel - 's-Hertogenbosch,,3,,,
130302,BRAVO:ARR,644,Boxtel - Veghel,,3,,,
130303,BRAVO:ARR,655,Veghel - Gemert,,3,,,
130304,BRAVO:ARR,662,Maren-Kessel - Oss,,3,,,
130305,BRAVO:ARR,690,Grave via Heesch - Den Bosch,,3,,,
130306,BRAVO:ARR,692,Wilbertoord - Boxmeer,,3,,,
130307,BRAVO:ARR,1,Centraal Station - De Aawijk,,3,0080ff,000000,
130308,BRAVO:ARR,2,Hambaken - Centraal Station,,3,800080,ffffff,
130309,BRAVO:ARR,3,Rosmalen - Centraal Station,,3,800000,ffffff,
130310,BRAVO:ARR,4,Groote Wielen via CS - De Kruiskamp,,3,,,
130311,BRAVO:ARR,5,Engelen - Centraal Station,,3,808040,000000,
130312,BRAVO:ARR,6,Empel - Centraal Station,,3,ff0080,000000,
130313,BRAVO:ARR,7,Maasoever - Centraal Station,,3,004000,ffffff,
130314,BRAVO:ARR,8,Maasoever via CS en JBZ - Vught,,3,00ff00,000000,
130315,BRAVO:ARR,9,Maasoever via CS en JBZ - Vught,,3,008080,ffffff,
130316,BRAVO:ARR,10,Maaspoort - CS,,3,008080,ffffff,
130317,BRAVO:ARR,11,Centraal Station - De Aawijk,,3,,,
130318,BRAVO:ARR,60,P+R Deutersestraat - Centrum v.v.,,3,,,
130319,BRAVO:ARR,70,P+R De Vliert - Centrum v.v.,,3,,,
130320,BRAVO:ARR,80,P+R Pettelaarpark - Centrum v.v.,,3,,,
130321,BRAVO:ARR,1,ETZ Elisabeth via CS - Noord-Quirijnstok,,3,,,
130322,BRAVO:ARR,2,Goirle via CS - Reeshof,,3,,,
130323,BRAVO:ARR,3,Reeshof - Centraal Station,,3,,,
130324,BRAVO:ARR,4,Centraal Station - Reeshof,,3,,,
130325,BRAVO:ARR,5,Centraal Station - Noord-Stokhasselt,,3,,,
130326,BRAVO:ARR,6,Centraal Station - Noord-Heikant,,3,,,
130327,BRAVO:ARR,7,De Blaak via CS - West-Paletplein,,3,,,
130328,BRAVO:ARR,8,Centraal Station - Het Laar,,3,,,
130329,BRAVO:ARR,9,Centraal Station via Berkel-Enschot - Udenhout,,3,,,
130330,BRAVO:ARR,800,'s-Hertogenbosch - De Efteling,,3,,,
130331,BRAVO:ARR,801,Tilburg - De Efteling,,3,,,
130332,BRAVO:ARR,310,Rotterdam - Bergen op Zoom,,3,009da5,000000,
130333,BRAVO:ARR,311,Breda via Etten-Leur - Oud Gastel,,3,009da5,000000,
130334,BRAVO:ARR,312,Breda via Etten-Leur - Roosendaal,,3,009da5,000000,
130335,BRAVO:ARR,316,Breda - Etten-Leur,,3,009da5,000000,
130336,BRAVO:ARR,325,Breda - Oosterhout,,3,009da5,000000,
130337,BRAVO:ARR,326,Breda via Oosterhout - Geertruidenberg,,3,009da5,000000,
130338,BRAVO:ARR,327,Breda via Oosterhout - Tilburg,,3,009da5,000000,
130339,BRAVO:ARR,328,Oosterhout - Tilburg,,3,009da5,000000,
130340,BRAVO:ARR,360,Rotterdam via Bergen op Zoom - Putte,,3,00a6de,000000,
130341,BRAVO:ARR,361,Oud Gastel via Bergen op Zoom - Ossendrecht,,3,4ec1e8,000000,
130342,BRAVO:ARR,370,Geertuidenberg via Breda CS - Etten-Leur Vosdonk,,3,90d2ee,000000,
130343,BRAVO:ARR,371,Tilburg via Breda CS - Etten-Leur Centrum,,3,4ec1e8,000000,
130344,BRAVO:ARR,372,Oosterhout via Breda CS - Breda Bijster,,3,00b2e3,000000,
130345,BRAVO:ARR,373,Zevenbergen via Prinsenbeek - Breda,,3,4ec1e8,000000,
130346,BRAVO:ARR,374,Made via Breda - Zundert,,3,4ec1e8,000000,
130347,BRAVO:ARR,375,Baarle-Nassau - Breda,,3,00a6de,000000,
130348,BRAVO:ARR,380,Geertuidenberg via Breda/A27 - Oud Gastel,,3,00a6de,000000,
130349,BRAVO:ARR,603,Willemstad via Oud Gastel - Roosendaal,,3,0000ff,ffffff,
130350,BRAVO:ARR,610,Klundert - Oudenbosch,,3,0000ff,ffffff,
130351,BRAVO:ARR,611,Breda via Etten-Leur - Oud Gastel,,3,0000ff,ffffff,
130352,BRAVO:ARR,613,Steenbergen - Wouw,,3,0000ff,ffffff,
130353,BRAVO:ARR,614,Anna Jacobapolder - Steenbergen,,3,0000ff,ffffff,
130354,BRAVO:ARR,615,Breda - Zundert,,3,0000ff,ffffff,
130355,BRAVO:ARR,617,Zevenbergen-Willemstad,,3,0000ff,ffffff,
130356,BRAVO:ARR,618,Moerdijk - Drie hoefijzers,,3,0000ff,ffffff,
130357,BRAVO:ARR,620,Werkendam - Dordrecht,,3,0000ff,ffffff,
130358,BRAVO:ARR,621,'s-Hertogenbosch - Werkendam,,3,0000ff,ffffff,
130359,BRAVO:ARR,628,Hank - 's-Hertogenbosch,,3,0000ff,ffffff,
130360,BRAVO:ARR,631,Dongen - Rijen,,3,,,
130361,BRAVO:ARR,633,Wijk en Aalburg - Waalwijk,,3,0000ff,ffffff,
130362,BRAVO:ARR,670,Wagenberg - Andel Prinsentuin,,3,0000ff,ffffff,
130363,BRAVO:ARR,671,Oosterhout - Andel Prinsentuin,,3,0000ff,ffffff,
130364,BRAVO:ARR,672,Dongen - Andel Prinsentuin,,3,0000ff,ffffff,
130365,BRAVO:ARR,673,Dongen - Andel Prinsentuin,,3,0000ff,ffffff,
130366,BRAVO:ARR,674,Loon op Zand - Andel Prinsentuin,,3,0000ff,ffffff,
130367,BRAVO:ARR,675,Vlijmen - Andel Prinsentuin,,3,0000ff,ffffff,
130368,BRAVO:ARR,676,Hank - Andel Prinsentuin,,3,0000ff,ffffff,
130369,BRAVO:ARR,682,Wagenberg via Made - Andel Prinsentuin,,3,f7941d,000000,
130370,BRAVO:ARR,683,Dongen via Oosterhout - Andel Prinsentuin,,3,f7941d,000000,
130371,BRAVO:ARR,684,Kromme Nol - Andel Prinsentuin,,3,f7941d,000000,
126289,BRAVO:CXX,2,Eindhoven Blixembosch Oost - Station,,3,,,
126290,BRAVO:CXX,3,Eindhoven Blixembosch West - Station,,3,,,
126291,BRAVO:CXX,4,Eindhoven Heesterakker - Station,,3,,,
126292,BRAVO:CXX,5,Eindhoven 't Hofke - Station,,3,,,
126293,BRAVO:CXX,6,Nuenen - Eindhoven Station,,3,,,
126294,BRAVO:CXX,7,Veldhoven MMC - Eindhoven Station,,3,,,
126295,BRAVO:CXX,8,Acht - Station,,3,,,
126296,BRAVO:CXX,9,Best Station - Eindhoven Station,,3,,,
126297,BRAVO:CXX,10,Oirschot Kazerne - Eindhoven Station,,3,,,
126298,BRAVO:CXX,11,Weert Station - Maarheeze - Eindhoven Station,,3,,,
126299,BRAVO:CXX,12,Eindhoven Gijzenrooi - Eindhoven Station,,3,,,
126300,BRAVO:CXX,14,Veldhoven Zilverackers - Eindhoven Station,,3,,,
126301,BRAVO:CXX,15,Veldhoven Abdijlaan - Eindhoven Station,,3,,,
126302,BRAVO:CXX,16,Veldhoven MMC - Eindhoven Station,,3,,,
126303,BRAVO:CXX,17,Eindhoven Kortonjolaan - Station,,3,,,
126304,BRAVO:CXX,18,Bergeijk - Veldhoven - Eindhoven Station,,3,,,
126305,BRAVO:CXX,19,Bladel - Eersel - Eindhoven Station,,3,,,
126306,BRAVO:CXX,20,Veldhoven MMC - Airport - Best Station,,3,,,
126307,BRAVO:CXX,21,Son en Breugel - Ekkersrijt,,3,,,
126308,BRAVO:CXX,23,Helmond Station - Boxmeer Station,,3,,,
126309,BRAVO:CXX,24,Helmond Station - Mierlo - Eindhoven Station,,3,,,
126310,BRAVO:CXX,25,Helmond Station - Donk - Gemert,,3,,,
126311,BRAVO:CXX,26,Helmond Station - Gemert,,3,,,
126312,BRAVO:CXX,28,Meijel - Deurne,,3,,,
126313,BRAVO:CXX,51,Eeuwsels - Helmond Station,,3,,,
126314,BRAVO:CXX,52,Helmond Station - Rijpelberg,,3,,,
126315,BRAVO:CXX,53,Helmond Station - Helmond Straakven,,3,,,
126316,BRAVO:CXX,54,Helmond Station - Brouwhuis,,3,,,
126317,BRAVO:CXX,55,Helmond - Stiphout,,3,,,
126318,BRAVO:CXX,114,Eindhoven Station - De Hurk,,3,,,
126319,BRAVO:CXX,119,Eindhoven Station - Veldhoven ASML,,3,,,
126320,BRAVO:CXX,123,Boxmeer - Gemert,,3,,,
126321,BRAVO:CXX,150,Helmond Station - Station 't Hout,,3,,,
126322,BRAVO:CXX,317,Dommelen - Valkenswaard - Eindhoven Station,,3,,,
126323,BRAVO:CXX,318,Luyksgestel - Valkenswaard - Eindhoven Station,,3,,,
126324,BRAVO:CXX,319,Reusel - Eersel - Eindhoven Station,,3,,,
126325,BRAVO:CXX,320,Helmond Station - Asten - Eindhoven Station,,3,,,
126326,BRAVO:CXX,321,Gemert - Eindhoven Station,,3,,,
126327,BRAVO:CXX,322,Uden - Gerwen - Eindhoven Station,,3,,,
126328,BRAVO:CXX,323,Gemert - Eindhoven Station,,3,,,
126329,BRAVO:CXX,324,Geldrop Coevering - Eindhoven Station,,3,,,
126330,BRAVO:CXX,400,Eindhoven Airport - Eindhoven Station,,3,,,
126331,BRAVO:CXX,401,Eindhoven Airport - Eindhoven Station,,3,,,
126332,BRAVO:CXX,402,Veldhoven Zonderwijk - Eindhoven Station,,3,,,
126333,BRAVO:CXX,403,Veldhoven de Dom/Berg - Eindhoven Station,,3,,,
126334,BRAVO:CXX,404,Nuenen - Summa College - Eindhoven Station,,3,,,
126335,BRAVO:CXX,405,Eindhoven Achtse Barrier - Station,,3,,,
126336,BRAVO:CXX,406,Son - Ekkersrijt - Eindhoven Station,,3,,,
126337,BRAVO:CXX,407,High Tech Campus - Eindhoven Station,,3,,,
126338,BRAVO:CXX,408,High Tech Campus - Eindhoven Station,,3,,,
126339,BRAVO:CXX,610,Eindhoven Internationale school - Station,,3,,,
126340,BRAVO:CXX,614,Eindhoven Station - J.Eliasweg,,3,,,
126341,BRAVO:CXX,656,Budel-Maarheeze-Valkenswaard,,3,,,
126342,BRAVO:CXX,657,Sterksel-Heeze-Leende-Valkenswaard,,3,,,
122253,BRENG,1,De Laar - Arnhem CS,,3,,,
122254,BRENG,2,Arnhem CS - De Laar,,3,,,
122255,BRENG,3,Arnhem Burgers Zoo - Het Duifje,,3,,,
122256,BRENG,4,WKC Kronenburg - Het Duifje,,3,,,
122257,BRENG,5,Arnhem Schuytgraaf - Presikhaaf,,3,,,
122258,BRENG,6,Arnhem CS - Elsweide,,3,,,
122259,BRENG,7,Arnhem Geitenkamp - Rijkerswoerd,,3,,,
122260,BRENG,8,Arnhem CS - Velp,,3,,,
122261,BRENG,9,Schaarsbergen - Arnhem CS,,3,,,
122262,BRENG,10,Arnhem CS - Papendal,,3,,,
122263,BRENG,11,Station Arnhem Zuid - Arnhem CS,,3,,,
122264,BRENG,12,Arnhem CS - IJsseloord 2,,3,,,
122265,BRENG,14,Arnhem CS - Elst - Nijmegen Brakkenstein,,3,,,
122266,BRENG,21,Arnhem CS - Velp Beekhuizenseweg,,3,,,
122267,BRENG,26,Arnhem CS - Dieren Station,,3,,,
122268,BRENG,27,Arnhem CS - Doetinchem,,3,,,
122269,BRENG,29,Arnhem CS - Doetinchem,,3,,,
122270,BRENG,33,Arnhem CS - Bemmel -  Nijmegen CS,,3,,,
122271,BRENG,35,Bemmel - Elst - Zetten,,3,,,
122272,BRENG,51,Wageningen Station - Arnhem CS,,3,,,
122273,BRENG,54,Renkum - Heteren,,3,,,
122274,BRENG,56,Heteren - Arnhem CS,,3,,,
122275,BRENG,57,Wageningen - Heteren - Arnhem,,3,,,
122276,BRENG,60,Tolkamer - Arnhem CS,,3,,,
122277,BRENG,61,Westervoort Station - Duiven Centerpoort Noord,,3,,,
122278,BRENG,62,Duiven Centerpoort Noord - Arnhem CS,,3,,,
122279,BRENG,72,Arnhem CS - Huissen Bergerden,,3,,,
122280,BRENG,77,Arnhem CS - CIOS,,3,,,
122281,BRENG,78,Papendal - Beekdal Lyceum,,3,,,
122282,BRENG,300,Arnhem CS - Nijmegen Heyendaal,,3,,,
122283,BRENG,331,Velp Zuid - Arnhem - Nijmegen Weezenhof / Aldenhof,,3,,,
122284,BRENG,352,Wageningen Busstation - Arnhem CS,,3,,,
122285,BRENG,524,Spankeren - Dieren Station,,3,,,
122286,BRENG,525,Dieren Station - Dieren West,,3,,,
122287,BRENG,526,Dieren Station - Dieren Noord,,3,,,
122288,BRENG,555,Aerdt - Zevenaar - Groot Holthuizen,,3,,,
122289,BRENG,556,Heteren - Elst,,3,,,
122290,BRENG,560,Herwen - Zevenaar Ziekenhuis,,3,,,
122291,BRENG,566,Spijk - Zevenaar Station,,3,,,
122292,BRENG,589,Doorwerth De Weerd - Wolfheze Het Schild,,3,,,
122293,BRENG,590,Doorwerth De Weerd - Wolfheze Het Schild,,3,,,
122294,BRENG,627,Giesbeek - Doetinchem,,3,,,
122296,BRENG,RS32,Arnhem - Doetinchem,,2,,,
122297,BRENG,2,St Maartenskliniek - Nijmegen CS - Lindenholt West,,3,,,
122298,BRENG,3,Oosterhout - Nijmegen CS,,3,,,
122299,BRENG,4,Nijmegen Aldenhof - Dukenburg - Lindenholt Oost,,3,,,
122300,BRENG,5,Beuningen - Groesbeek de Horst,,3,,,
122301,BRENG,6,Nijmegen Station Dukenburg - CS - Neerbosch Oost,,3,,,
122302,BRENG,8,Nijmegen Hatert - CS - Berg en Dal,,3,,,
122303,BRENG,9,Nijmegen CS - Grave Busstation,,3,,,
122304,BRENG,10,Nijmegen CS - Heyendaal - CS,,3,,,
122305,BRENG,11,Beuningen - Nijmegen Dukenburg,,3,,,
122306,BRENG,12,Druten - Nijmegen CS,,3,,,
122307,BRENG,13,Dukenburg - Bijsterhuizen,,3,,,
122308,BRENG,15,Lent - CS - Wijchen Zuid,,3,,,
122310,BRENG,65,Beuningen Kerk - Wijchen Mozaiek,,3,,,
122311,BRENG,76,Millingen - Groesbeek,,3,,,
122312,BRENG,80,Millingen - Ooij - Nijmegen CS,,3,,,
122313,BRENG,82,Millingen - Nijmegen CS,,3,,,
122314,BRENG,83,Nijmegen CS - Gennep - Venlo Station,,3,,,
122315,BRENG,85,Nijmegen CS - Druten Busstation,,3,,,
122316,BRENG,89,Nijmegen CS - Druten Busstation,,3,,,
122317,BRENG,99,Nijmegen CS - Grave - Uden Busstation,,3,,,
122318,BRENG,561,Wijchen Station - Malden Schoolstraat,,3,,,
122319,BRENG,562,Beek - Groesbeek - Malden,,3,,,
122320,BRENG,563,Wijchen Mozaiek - Batenburg RK Kerk,,3,,,
122321,BRENG,564,Groesbeek Stekkenberg - Molenhoek Station,,3,,,
122322,BRENG,565,Beuningen Kerk - Wijchen Mozaiek,,3,,,
122323,BRENG,568,Wijchen Mozaiek - Escharen Burg. De Bourbonplein,,3,,,
122324,BRENG,569,Malden Schoolstraat - Middelaar Gemeenschapshuis,,3,,,
122325,BRENG,58,Emmerich - Kleve Bahnhof - Nijmegen CS - Heyendaal,,3,,,
124482,BRENG,42,Tiel - Druten,,3,,,
129842,BRENG,989,Nijmegen CS - Nijmegen Dr. de Blecourtstraat,,3,,,
130128,BRENG,400,Pendel CS - Centrum Oost,,3,,,
130129,BRENG,402,Voorstenkamp - CS,,3,,,
130130,BRENG,405,Groesbeek - Prins Hendrikstraat,,3,,,
130131,BRENG,406,Station Dukenburg - CS,,3,,,
130132,BRENG,411,Beuningen - CS,,3,,,
130133,BRENG,414,Arnhem Randweg (Ohra) - Centrum Oost,,3,,,
130134,BRENG,415,Wijchen - CS,,3,,,
130135,BRENG,420,Neerbosch Oost - CS,,3,,,
130136,BRENG,431,Weezenhof - CS,,3,,,
130137,BRENG,432,Huissen - Centrum Oost,,3,,,
130138,BRENG,433,Angeren - Centrum Oost,,3,,,
130139,BRENG,476,Leuth - Prins Hendrikstraat,,3,,,
130140,BRENG,480,Millingen - Centrum Oost,,3,,,
130141,BRENG,483,Gennep - CS,,3,,,
130142,BRENG,485,Beneden Leeuwen - CS,,3,,,
130143,BRENG,499,Grave - CS,,3,,,
130144,BRENG,602,CS - Lindenholt-Oost,,3,,,
130145,BRENG,605,CS - Groesbeek,,3,,,
130146,BRENG,611,CS - Beuningen,,3,,,
130147,BRENG,616,CS - Zwanenveld,,3,,,
130148,BRENG,631,CS - Grave,,3,,,
130149,BRENG,632,CS - Doornik - Huissen,,3,,,
130150,BRENG,633,CS - Ressen - Angeren,,3,,,
130151,BRENG,680,CS - Berg en Dal -  Millingen,,3,,,
130152,BRENG,683,CS - Gennep,,3,,,
130153,BRENG,685,CS - Beneden-Leeuwen,,3,,,
122451,CXX,2,Spaarnwoude Station - Delftplein/Spaarne Gasthuis,,3,00ccff,000000,
122452,CXX,3,Haarlem Schalkwijk - IJmuiden Rotonde Stadspark,,3,ff99ff,ffffff,
122453,CXX,4,Haarlem Schalkwijk - Vogelenzang Henk Lensenlaan,,3,66cc33,000000,
122454,CXX,7,Haarlem Station - NOVA College - Spaarne College,,3,ffcc00,000000,
122455,CXX,8,Haarlem Station - NOVA College - Hogeschool,,3,ffcc00,000000,
122456,CXX,9,Vogelenzang Henk Lensenlaan - Huis te Bennebroek,,3,ffff00,000000,
122457,CXX,12,Delftplein/Spaarne Gasthuis - Spaarndam,,3,ffcc00,000000,
122458,CXX,14,Heemstede Station - Delftplein/Spaarne Gasthuis,,3,0000ff,ffffff,
122459,CXX,15,Haarlem Station - Haarlem Waarderweg,,3,ffff00,000000,
122460,CXX,71,Beverwijk Station - Uitgeest Station,,3,00ccff,000000,
122461,CXX,72,Beverwijk Station - Heemskerk Centrum,,3,ff99ff,ffffff,
122462,CXX,73,Haarlem Schalkwijk - Castricum Station,,3,9b3214,ffffff,
122463,CXX,74,IJmuiden Dennekoplaan - Heemskerk Centrum,,3,ffff00,000000,
122464,CXX,75,Beverwijk Station - Wijk aan Zee Julianaplein,,3,66cc33,000000,
122465,CXX,76,Beverwijk Station - Beverwijk Bazaar,,3,ffcc00,000000,
122466,CXX,78,Beverwijk Station - Wijk aan Zee Julianaplein,,3,0000ff,ffffff,
122467,CXX,80,Zandvoort Centrum - Amsterdam Elandsgracht,,3,ffcc00,000000,
122468,CXX,81,Haarlem Station - Zandvoort Centrum,,3,d1ea32,000000,
122470,CXX,N80,Amsterdam Leidseplein - Beverwijk via Haarlem,,3,ffcc00,000000,
122471,CXX,382,IJmuiden aan Zee - Amsterdam Sloterdijk,,3,ff0000,ffffff,
122472,CXX,385,Haarlem Station - IJmuiden Dennekoplaan,,3,ff0000,ffffff,
122473,CXX,481,Buurtbus: Vijver - Delftplein/Spaarne Gasthuis,,3,ffff00,000000,
122474,CXX,567,Haarlem Wim van Eststraat - Cruquius Spaarne Werkt,,3,afb4b9,000000,
122475,CXX,568,Delftplein/Spaarne Gasth - Cruquius Spaarne Werkt,,3,afb4b9,000000,
122476,CXX,569,Cruquius Spaarne Werkt - Haarlem Delftplein,,3,afb4b9,000000,
122477,CXX,572,Wijk aan Zee - Heemskerk Centrum,,3,afb4b9,000000,
122478,CXX,680,Zwanenburg Kinheim - Aerdenhout Boekenroodeweg,,3,ffcc00,000000,
122479,CXX,104,Renesse - Spijkenisse Metro Centrum,,3,,,
122480,CXX,134,Middelharnis Gemeentehuis - Middelharnis Binnenhof,,3,,,
122481,CXX,160,Goudswaard - Rotterdam Zuidplein,,3,,,
122482,CXX,163,Oud-Beijerland - Rotterdam Lombardijen,,3,,,
122483,CXX,164,Zuid-Beijerland - Heinenoord Busstation,,3,,,
122484,CXX,166,Dordrecht CS - Rotterdam Zuidplein,,3,,,
122485,CXX,167,Strijen - Heinenoord Busstation,,3,,,
122486,CXX,169,Willemstad - Numansdorp Viaduct A29,,3,,,
122487,CXX,170,Goudswaard - Rotterdam Zuidplein,,3,,,
122488,CXX,171,Oud-Beijerland - Rotterdam Zuidplein,,3,,,
122489,CXX,172,Oud-Beijerland - Rotterdam Zuidplein,,3,,,
122490,CXX,174,Numansdorp - Rotterdam Zuidplein,,3,,,
122491,CXX,176,Dordrecht CS - Rotterdam Zuidplein,,3,,,
122492,CXX,177,Strijen - Rotterdam Zuidplein,,3,,,
122493,CXX,194,Zuid-Beijerland - Numansdorp,,3,,,
122494,CXX,436,Ouddorp - Rotterdam Zuidplein,,3,ff0000,ffffff,
122495,CXX,437,Dirksland - Rotterdam Zuidplein,,3,ff0000,ffffff,
122496,CXX,604,Ouddorp - Brielle,,3,,,
122497,CXX,630,Hellevoetsluis - Middelharnis,,3,,,
122498,CXX,635,Ooltgensplaat - Middelharnis,,3,,,
122499,CXX,639,Ouddorp - Middelharnis,,3,,,
122500,CXX,662,Numansdorp - Oud-Beijerland,,3,,,
122501,CXX,663,Goudswaard - Rotterdam Lombardijen,,3,,,
122502,CXX,664,Oud-Beijerland - Numansdorp Viaduct A29,,3,,,
122503,CXX,666,Maasdam - Oud-Beijerland,,3,,,
122504,CXX,667,Strijen - Oud-Beijerland,,3,,,
122505,CXX,668,'s-Gravendeel - Oud-Beijerland,,3,,,
122506,CXX,669,Willemstad - Oud-Beijerland,,3,,,
122507,CXX,711,Oud-Beijerland-Zuid-Beijerland,,3,,,
122508,CXX,712,Zuid-Beijerland - Oud-Beijerland,,3,,,
122509,CXX,715,Strijen - s'-Gravendeel,,3,,,
122510,CXX,716,Heinenoord - Barendrecht,,3,,,
122511,CXX,735,Middelharnis - Ooltgensplaat,,3,,,
122512,CXX,738,Herkingen - Middelharnis,,3,,,
122513,CXX,860,Rotterdam CS - Goudswaard,,3,,,
122514,CXX,867,Rotterdam CS - Numansdorp,,3,,,
122984,CXX,500,Rotterdam Kralingse Zoom - Rivium,,3,,,
122985,CXX,N30,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,,3,77216f,ffffff,
122986,CXX,N47,Uithoorn Busstation - Amsterdam CS,,3,ffcc00,000000,
122987,CXX,N57,Aalsmeer Busstation - Amsterdam CS,,3,ffcc00,000000,
122988,CXX,N90,Knooppunt Schiphol Noord - Schiphol P30,,3,0059ff,ffffff,
122989,CXX,N97,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,,3,ffcc00,000000,
122990,CXX,FLEX,FLEX: Uithoorn Busstation - Amstelveen Busstation,,3,,,
122991,CXX,160,Hoofddorp Centrum - Hoofddorp Station,,3,afb4b9,000000,
122992,CXX,161,Zwanenburg Kinheim - Hoofddorp Station,,3,afb4b9,000000,
122993,CXX,162,Lisse Centrum - Hoofddorp Station,,3,afb4b9,000000,
122994,CXX,FLEX,FLEX: Rijsenhout - Schiphol Rijk,,3,,,
122995,CXX,FLEX,FLEX: Buitenkaag - Nieuw Vennep,,3,,,
122997,CXX,171,Aalsmeer Busstation - Amsterdam Bijlmer ArenA,,3,afb4b9,000000,
122998,CXX,174,Uithoorn - Amstelveen KLM Hoofdkantoor,,3,afb4b9,000000,
122999,CXX,178,Amstelveen Poortwachter - Amsterdam Station Zuid,,3,afb4b9,000000,
123000,CXX,180,Cirkellijn Schiphol P30 Parkeerterrein,,3,0059ff,ffffff,
123001,CXX,181,Cirkellijn Schiphol Knooppunt Schiphol Noord,,3,0059ff,ffffff,
123002,CXX,185,Justitieel Complex - Schiphol Airport,,3,0059ff,ffffff,
123003,CXX,186,Amstelveen Busstation - Schiphol P30,,3,0059ff,ffffff,
123004,CXX,190,Schiphol Knooppunt Noord - Schiphol P30,,3,0059ff,ffffff,
123005,CXX,191,(Knooppunt Noord) - P30 - Schiphol Anchoragelaan,,3,0059ff,ffffff,
123007,CXX,194,A'dam Matterhorn - Knooppunt Noord - (P30),,3,0059ff,ffffff,
123008,CXX,195,A'dam Lelylaan - Knooppunt Noord - (P30),,3,0059ff,ffffff,
123009,CXX,198,Schiphol Airport - Amsterdam Station Zuid,,3,0059ff,ffffff,
123010,CXX,199,Amstelveen Busstation - Knooppunt Noord - (P30),,3,0059ff,ffffff,
123011,CXX,200,Amsterdam Gaasperplas - Schiphol Airport,,3,77216f,ffffff,
123012,CXX,255,Haarlem Station - Amsterdam Bijlmer ArenA,,3,afb4b9,000000,
123013,CXX,257,Amsterdam Elandsgracht - Aalsmeer Busstation,,3,afb4b9,000000,
123014,CXX,271,Amsterdam Gaasperplas - Aalsmeer Floraholland,,3,afb4b9,000000,
123015,CXX,274,Uithoorn Amstelplein - Uithoorn Willem Klooslaan,,3,afb4b9,000000,
123016,CXX,300,Haarlem Station - Amsterdam Bijlmer ArenA,,3,77216f,ffffff,
123017,CXX,340,Haarlem Station - Uithoorn Busstation,,3,ff0000,ffffff,
123019,CXX,343,Hoofddorp: Station - Hoofddorp SKWA,,3,ffcc00,000000,
123020,CXX,346,Haarlem Station - Amsterdam Station Zuid,,3,d1ea32,000000,
123021,CXX,356,Haarlem Station - Amsterdam Bijlmer ArenA,,3,77216f,ffffff,
123022,CXX,357,Kudelstaart/Aalsmeer - Amsterdam Elandsgracht,,3,ffcc00,000000,
123023,CXX,397,Nieuw-Vennep P+R Getsew - Amsterdam Elandsgracht,,3,ffcc00,000000,
123024,CXX,401,Bennebroek Anemonenplein - Hoofddorp Station,,3,afb4b9,000000,
123025,CXX,149,Amstelveen Busstation - Uithoorn Busstation,,3,afb4b9,000000,
123026,CXX,163,Rijsenhout Kleine Poellaan - Hoofddorp Station,,3,afb4b9,000000,
123027,CXX,164,Buitenkaag Kaagpont - Nieuw Vennep Station,,3,afb4b9,000000,
123030,CXX,102,Bergen op Zoom - Oude Tonge,,3,,,
123031,CXX,107,St. Annaland - Bergen op Zoom,,3,,,
123032,CXX,108,Stavenisse - Bergen op Zoom,,3,,,
123033,CXX,209,Bergen op Zoom - St.Annaland,,3,,,
